movieId,imdbId,tmdbId
5659,0042898,43438
5663,0276816,12590
5665,0211465,7501
5666,0292644,1809
5667,0283084,13768
5668,0283139,10994
5669,0310793,1430
5670,0328962,19973
5673,0272338,8051
5674,0269461,70443
5675,0291502,12779
5677,0267248,15992
5678,0227984,1613
5679,0298130,565
5680,0298744,14112
5682,0252480,15192
5684,0145937,21925
5685,0296166,30309
5689,0101453,12647
5690,0095327,12477
5691,0107254,10285
5692,0068931,19403
5693,0076666,11009
5694,0086361,10805
5696,0081696,17496
5705,0081777,15668
5707,0081974,19429
5710,0082045,11340
5720,0085327,6399
5721,0082175,25773
5731,0082334,24740
5732,0082351,10863
5734,0085518,15900
5735,0077533,12237
5736,0121261,15901
5737,0121262,15902
5738,0223249,
5743,0082402,23668
5745,0082405,25113
5747,0082432,11646
5752,0082477,21764
5755,0082498,37936
5764,0082677,21874
5765,0082679,41394
5769,0082764,63443
5771,0082782,39874
5772,0082783,25468
5773,0082801,19507
5776,0082853,42146
5777,0082894,17450
5778,0082748,47886
5779,0082910,31646
5780,0082926,14269
5782,0082949,1672
5784,0288477,9645
5785,0322802,9012
5787,0270707,13440
5788,0286261,12454
5791,0120679,1360
5792,0299117,13441
5796,0061452,12208
5797,0087075,11905
5799,0053804,1941
5800,0058212,26685
5801,0060921,31918
5802,0058756,19662
5803,0297181,8427
5804,0304669,9021
5808,0210382,13526
5809,0280665,9280
5810,0298203,65
5812,0297884,10712
5815,0297162,10167
5816,0295297,672
5817,0273435,16351
5818,0313196,542
5820,0314725,30192
5824,0280870,2165
5826,0042895,11617
5829,0263734,34341
5832,0283644,29229
5833,0280609,11880
5836,0051745,1377
5839,0099669,12716
5841,0102782,13888
5843,0103112,10750
5847,0082970,25566
5853,0081455,9538
5854,0083064,14664
5855,0083067,27997
5859,0083111,12528
5862,0083133,21515
5863,0083163,42371
5864,0083170,26325
5867,0083190,11524
5868,0083193,109264
5869,0083232,32077
5870,0253586,326890
5872,0246460,36669
5873,0283530,17187
5874,0293815,10426
5875,0295238,32625
5876,0258068,8198
5878,0287467,64
5879,0271263,13376
5881,0307479,2103
5882,0133240,9016
5883,0283632,16028
5884,0103959,27070
5887,0101356,23303
5888,0118767,20992
5890,0279064,6007
5891,0077713,25239
5893,0110308,25284
5899,0058777,14433
5900,0289848,9932
5901,0262396,13369
5902,0268126,2757
5903,0238380,7299
5908,0218581,23990
5909,0290329,4241
5911,0138902,34113
5912,0083271,22257
5914,0083281,30142
5916,0083326,31695
5918,0083542,40952
5919,0083557,38849
5923,0083598,41760
5926,0083641,45840
5927,0083642,16363
5930,0083693,73116
5932,0083702,42124
5933,0083717,25297
5936,0083745,67772
5938,0083806,17590
5939,0182060,20787
5940,0083869,28940
5941,0303933,13497
5942,0302640,11852
5943,0252076,7303
5944,0253754,201
5945,0257360,2755
5947,0298856,21868
5949,0220580,10856
5951,0300214,18602
5952,0167261,121
5954,0307901,1429
5955,0168786,13435
5956,0217505,3131
5957,0313737,2642
5958,0282120,14317
5959,0272207,11022
5960,0099091,24249
5961,0099160,9491
5962,0106453,2149
5963,0054743,20139
5966,0049414,53712
5968,0100143,14931
5969,0110613,11317
5970,0102492,4032
5971,0096283,8392
5974,0033152,12232
5975,0049934,11706
5977,0066563,42569
5980,0071222,16938
5981,0055894,21143
5983,0045917,20424
5988,0091814,21332
5989,0264464,640
5990,0255477,10599
5991,0299658,1574
5992,0274558,590
5993,0290210,13560
5994,0309912,29339
5995,0253474,423
5996,0305973,28028
5998,0106753,18773
5999,0119273,16225
6001,0085794,262
6002,0282698,15395
6003,0290538,4912
6005,0330069,23626
6006,0305711,12090
6011,0284655,41209
6012,0295289,9582
6013,0257568,10628
6014,0271668,11078
6016,0317248,598
6017,0274428,99885
6020,0026056,43886
6022,0103671,13199
6023,0057869,8073
6024,0118772,26393
6025,0106500,15278
6027,0101748,14667
6028,0061610,47263
6030,0056023,15734
6031,0052918,34148
6032,0079477,20813
6034,0059563,18894
6036,0089981,24742
6039,0088414,5968
6040,0282209,10727
6041,0280653,9045
6042,0311320,9082
6047,0039305,20663
6049,0106833,61807
6051,0070155,7514
6056,0265116,44164
6057,0326769,12253
6058,0309593,9358
6059,0292506,1647
6060,0280720,9027
6062,0308514,21189
6063,0303361,10894
6067,0160611,12490
6076,0083891,4628
6077,0083908,4193
6078,0083943,10724
6084,0084088,37917
6087,0084117,210092
6090,0084210,81001
6093,0084237,10150
6096,0084293,41913
6100,0084329,8288
6101,0084335,15600
6104,0084352,11949
6115,0084489,27609
6116,0084504,25872
6122,0084597,21923
6124,0084633,17132
6125,0084648,59533
6127,0084675,52772
6129,0084691,77073
6139,0084776,48249
6141,0084786,24830
6143,0084814,9699
6148,0084899,47955
6154,0301181,26454
6155,0251127,9919
6156,0300471,6038
6157,0287978,9480
6158,0283426,14873
6159,0299458,13132
6162,0302674,1956
6163,0291579,12112
6164,0196708,50380
6166,0106701,12139
6167,0029605,118936
6168,0085121,18587
6170,0078872,17264
6173,0104522,33221
6174,0097670,59201
6175,0095626,26172
6176,0071866,26173
6177,0091575,33055
6178,0059573,33364
6180,0100442,31598
6181,0043961,59401
6182,0057581,22233
6183,0053172,4952
6184,0074851,991
6185,0279331,4911
6187,0289992,11615
6188,0302886,11635
6190,0276276,77283
6193,0273982,14293
6194,0240980,41820
6195,0324080,105024
6196,0306685,10623
6197,0278731,9613
6201,0091374,21867
6207,0266971,21801
6208,0053337,35139
6212,0305669,10678
6213,0314353,9567
6214,0290673,979
6216,0161860,1591
6217,0256359,24186
6218,0286499,455
6219,0269347,10632
6220,0310357,10929
6222,0236640,16229
6223,0283003,12079
6225,0055047,36362
6227,0050659,18535
6228,0035417,23159
6230,0069765,42459
6231,0047873,43261
6232,0060182,15347
6233,0106466,44968
6234,0075995,37258
6235,0099776,8996
6236,0050383,125413
6237,0047030,17729
6238,0099699,12157
6239,0052948,11571
6240,0102593,71142
6242,0178868,2671
6243,0218553,9669
6244,0096028,45129
6245,0065054,42618
6249,0285462,9557
6250,0285531,6171
6251,0323642,13691
6252,0264150,11523
6254,0028597,14675
6259,0036182,18992
6260,0046247,29912
6263,0264395,10782
6264,0298814,9341
6265,0325537,9776
6266,0286788,10735
6268,0316188,25461
6269,0334416,51927
6270,0100998,12516
6273,0042593,17057
6276,0040946,40718
6279,0281820,6016
6280,0266465,8409
6281,0183649,1817
6283,0275277,11299
6286,0311519,7294
6287,0305224,9506
6288,0280477,14290
6289,0297144,24982
6290,0251736,2662
6291,0300140,12093
6294,0245803,11817
6296,0310281,13370
6297,0311289,8326
6298,0328099,13411
6299,0301727,11516
6301,0067800,994
6303,0066769,10514
6305,0060390,1714
6308,0091396,9930
6311,0250371,16651
6313,0100611,108553
6315,0092214,29355
6316,0078504,24961
6318,0102411,31633
6319,0102465,20978
6320,0102849,47762
6322,0310910,10743
6323,0309698,2832
6324,0311110,31459
6325,0360916,19153
6326,0164003,31932
6327,0342275,38868
6330,0274711,11458
6331,0334405,16636
6332,0306841,18736
6333,0290334,36658
6334,0290145,46989
6335,0118926,20689
6336,0317226,13438
6337,0285861,15394
6338,0317303,10708
6339,0301414,22016
6341,0308878,22958
6344,0237993,10989
6345,0088915,1816
6346,0090585,42017
6347,0086946,17667
6350,0092067,10515
6352,0099969,117269
6356,0050468,22201
6357,0049314,11424
6358,0045963,34857
6365,0234215,604
6367,0309530,10720
6368,0281724,51230
6369,0206762,23423
6370,0283900,1555
6371,0347791,33875
6373,0315327,310
6374,0314786,5146
6375,0304081,30055
6376,0286516,12544
6377,0266543,12
6378,0317740,9654
6379,0295700,9902
6380,0342172,2260
6382,0332639,18385
6383,0322259,584
6385,0298228,1088
6386,0060748,5921
6390,0050972,43239
6392,0066049,14676
6394,0066831,21717
6398,0067334,5920
6400,0307197,51391
6405,0043067,6646
6407,0061170,38720
6408,0071143,147729
6409,0044413,38732
6410,0074281,15462
6412,0031225,43828
6413,0079100,11145
6415,0093267,47715
6416,0059358,29586
6419,0100200,111815
6421,0060884,38800
6422,0059711,21027
6424,0102603,11890
6425,0120142,36807
6426,0048055,18721
6428,0065134,11916
6429,0043137,14551
6432,0056956,42986
6433,0019760,26317
6434,0037954,43490
6435,0043887,40683
6436,0108330,8092
6437,0038279,18200
6440,0101410,290
6441,0064072,11463
6442,0103791,2470
6446,0054757,30462
6447,0060355,1403
6448,0059183,10243
6449,0053841,42541
6450,0050490,37103
6451,0068718,46059
6452,0051878,40085
6454,0100211,2263
6455,0054127,6523
6459,0043461,26205
6460,0057427,3009
6461,0054428,6643
6464,0119215,14817
6465,0076240,41426
6466,0102456,41791
6468,0105483,41670
6469,0069834,30708
6470,0065547,38765
6477,0036377,43516
6478,0068853,33638
6480,0062362,32489
6481,0100924,48864
6482,0329028,10152
6483,0339034,31246
6484,0329717,11375
6485,0337711,20694
6486,0280490,16311
6488,0293116,18300
6493,0318283,17813
6498,0067458,35068
6502,0289043,170
6503,0305357,9471
6510,0106447,47676
6511,0079368,45139
6513,0031602,18569
6515,0029808,52758
6516,0048947,38171
6517,0103747,61225
6518,0099587,18886
6519,0076059,24109
6521,0079510,42176
6522,0058324,39231
6525,0093660,40634
6527,0045125,33454
6528,0066402,19753
6530,0074811,11482
6533,0069495,6949
6534,0286716,1927
6535,0333780,10327
6536,0165982,14411
6537,0181852,296
6538,0324133,302
6539,0325980,22
6541,0311429,8698
6542,0308476,554
6545,0300015,17920
6547,0322659,32235
6548,0172156,8961
6549,0319524,17403
6550,0274166,9486
6552,0301199,3472
6554,0280696,25921
6557,0113533,68927
6558,0101635,11894
6559,0110364,20726
6561,0053084,12649
6562,0057523,44916
6564,0325703,1996
6565,0329575,4464
6566,0338459,12279
6567,0252299,9104
6568,0342167,33339
6569,0278487,47232
6578,0058265,53021
6579,0055256,430
6581,0066249,5185
6582,0089901,10553
6584,0061177,21449
6585,0070915,4984
6586,0328828,8273
6587,0299930,8046
6591,0318411,8094
6592,0314630,26195
6593,0322330,10330
6595,0257076,9257
6596,0306734,9499
6598,0308508,15292
6601,0090727,78041
6602,0094793,27814
6603,0039335,41206
6609,0058715,24192
6612,0103888,26755
6613,0069946,42470
6614,0099819,3101
6615,0329101,6466
6616,0338077,20210
6617,0316356,2055
6618,0286112,11770
6619,0263757,14926
6620,0305206,2771
6624,0313911,10923
6625,0109369,17745
6626,0106536,79888
6629,0045888,18573
6630,0051776,37451
6633,0110891,48791
6635,0098160,41944
6636,0090103,8992
6638,0086525,19053
6639,0062467,11206
6643,0046438,18148
6644,0091830,54898
6645,0066434,636
6646,0062430,3055
6648,0245837,54986
6650,0041546,11898
6652,0068768,14881
6653,0085780,26198
6658,0078721,9051
6659,0100814,9362
6660,0040725,19542
6662,0057413,936
6663,0075066,12268
6664,0088944,10999
6665,0079073,33521
6666,0068361,4593
6667,0120472,34044
6668,0235060,12276
6669,0044741,3782
6671,0099040,2891
6672,0309061,12722
6678,0099731,20815
6683,0116308,513
6684,0067445,6619
6685,0266747,32316
6686,0288045,10610
6687,0270980,2830
6692,0271211,33255
6695,0301470,11351
6696,0303785,333
6702,0325258,13778
6703,0304711,9616
6704,0264689,55015
6707,0303816,11547
6708,0325805,7270
6709,0285823,1428
6710,0246592,17906
6711,0335266,153
6713,0291350,33320
6716,0071385,4703
6719,0087384,52734
6720,0104647,14603
6721,0103285,10617
6722,0105839,10618
6723,0108592,10619
6724,0070510,11293
6725,0078239,36759
6728,0056632,53650
6729,0086992,40775
6730,0077369,9584
6731,0088993,8408
6732,0064418,14030
6734,0104850,2687
6735,0079826,16323
6737,0293624,41846
6739,0042209,23325
6743,0034928,23033
6744,0089730,19064
6747,0053571,43041
6748,0078908,28942
6749,0029440,37025
6750,0313792,10739
6751,0331468,12767
6752,0191133,22309
6753,0327137,13156
6754,0320691,277
6755,0281686,9707
6760,0310154,36791
6762,0334754,17614
6763,0266489,7288
6764,0327850,10159
6765,0328589,10934
6768,0309820,5653
6770,0314412,20
6771,0362511,18113
6772,0318202,5168
6773,0286244,9662
6774,0086541,837
6776,0282674,19666
6777,0055031,821
6779,0078199,37672
6780,0103882,1358
6781,0071688,2200
6782,0097728,11475
6783,0031885,776
6785,0047472,16563
6786,0089424,11703
6787,0074119,891
6788,0109129,83714
6790,0267287,10881
6791,0092603,11832
6793,0103786,11806
6794,0106375,10438
6795,0090735,36349
6796,0101507,650
6797,0101516,10337
6798,0074256,8446
6800,0090859,9874
6807,0085959,4543
6808,0065207,11046
6810,0102945,7442
6811,0110759,14425
6812,0100514,6723
6814,0087062,16969
6815,0089346,11338
6816,0094138,13339
6817,0100928,28761
6818,0091251,25237
6820,0210070,9871
6822,0106350,71940
6825,0062190,36855
6826,0063591,20238
6827,0110169,33783
6829,0104376,47898
6832,0102768,11364
6837,0031593,43739
6840,0067217,32082
6841,0101371,25269
6849,0066344,13765
6850,0104695,12772
6851,0104321,47866
6852,0061809,18900
6854,0058962,17744
6856,0035575,3087
6857,0107692,14282
6858,0056291,11502
6859,0033532,29451
6860,0102460,21219
6862,0313443,2116
6863,0332379,1584
6864,0380275,28236
6867,0340377,2056
6868,0335563,4997
6869,0340468,8439
6870,0327056,322
6872,0317676,11059
6873,0138524,11775
6874,0266697,24
6879,0313542,11329
6880,0324216,9373
6881,0311648,1550
6883,0325055,28200
6884,0312549,10629
6885,0199626,10944
6887,0316465,13920
6888,0306047,4256
6889,0328880,10009
6890,0363589,1807
6893,0064505,10536
6895,0338290,67809
6896,0090015,42044
6897,0219374,37922
6898,0313670,1376
6899,0092532,31397
6902,0165832,20312
6903,0074802,59809
6905,0105480,135890
6909,0325655,10389
6910,0071276,18979
6911,0038661,31206
6912,0034409,28658
6917,0095916,62327
6918,0048956,897
6920,0065531,11657
6924,0036348,50553
6926,0049777,78331
6927,0308383,10922
6931,0339607,30349
6932,0323944,13537
6934,0242653,605
6935,0363510,33222
6936,0319343,10719
6939,0155722,1277
6942,0314331,508
6944,0101862,11846
6945,0373175,50314
6946,0318155,10715
6947,0311113,8619
6948,0343121,21525
6950,0338188,12146
6951,0312528,10588
6952,0348836,4970
6953,0315733,470
6954,0338135,11042
6957,0307987,10147
6958,0338094,10756
6959,0300556,9562
6962,0334029,279714
6963,0293088,30068
6965,0312848,158413
6966,0099365,9556
6970,0050307,24203
6971,0101829,9065
6973,0104265,4823
6974,0099615,10168
6975,0119167,10234
6976,0069341,38939
6977,0102526,10952
6978,0102943,14022
6979,0086567,860
6980,0056255,41521
6981,0048452,48035
6982,0043686,5000
6983,0036969,22744
6984,0027075,17831
6985,0019254,780
6986,0016641,31510
6987,0010323,234
6989,0085615,8289
6990,0079240,11583
6991,0087365,11002
6992,0109951,6472
6993,0091167,5143
6994,0102004,11384
6995,0065832,5227
6996,0102034,8010
6997,0104427,10410
6999,0104452,10407
7000,0102070,9292
7001,0077745,11850
7004,0099938,951
7005,0102216,10804
7006,0104627,5765
7007,0102266,9319
7008,0070849,1643
7009,0104756,2007
7010,0101316,10995
7012,0100201,2612
7013,0048424,3112
7014,0107711,10413
7015,0102598,2611
7017,0105104,10538
7018,0100404,11092
7019,0093793,18410
7020,0102721,14904
7021,0102729,19065
7022,0266308,3176
7023,0107156,9261
7025,0102443,23908
7026,0094072,14671
7027,0090022,11509
7028,0100449,10729
7029,0076590,29437
7030,0105211,20763
7033,0093936,10021
7034,0150662,11634
7036,0090142,11824
7038,0210358,20067
7039,0105585,12395
7040,0090180,9846
7042,0090563,11986
7043,0056663,1626
7044,0100935,483
7045,0100944,10166
7046,0094332,6069
7047,0090350,11018
7048,0119807,11676
7049,0024025,28293
7050,0027630,28292
7051,0059903,3681
7052,0027948,43875
7053,0026942,31798
7054,0041594,43436
7055,0028333,20325
7056,0022286,17687
7057,0026714,19075
7058,0039566,41465
7059,0037120,17641
7060,0070239,12545
7061,0031210,27972
7062,0055798,898
7063,0068182,2000
7064,0038348,648
7069,0067372,11316
7070,0040724,3089
7071,0072417,29845
7072,0031971,995
7073,0058586,1594
7074,0015163,32318
7075,0049096,11839
7076,0062765,916
7078,0030287,1976
7079,0031455,31685
7080,0024034,3062
7081,0024166,34456
7082,0056575,12708
7083,0090110,42045
7084,0069097,11610
7085,0058571,4939
7086,0030637,25016
7087,0087892,15927
7088,0053146,40423
7089,0071129,7857
7090,0299977,79
7091,0023027,13912
7092,0026071,70881
7093,0071524,987
7094,0238627,65869
7095,0076327,37749
7096,0307385,30140
7099,0087544,81
7101,0101745,11821
7102,0092925,10023
7104,0078723,11519
7107,0077578,15659
7115,0073582,20126
7116,0046911,827
7117,0107387,11811
7118,0093207,20043
7121,0041090,25431
7123,0102511,2742
7124,0214730,22010
7131,0053320,18904
7132,0026778,37719
7135,0054389,1818
7137,0318374,10744
7139,0298845,10511
7141,0342804,22289
7142,0322589,10028
7143,0325710,616
7147,0319061,587
7148,0337592,21542
7149,0337741,6964
7150,0338466,1792
7151,0335119,3635
7152,0340376,41488
7153,0167260,122
7154,0304415,11820
7155,0337909,8696
7156,0317910,12698
7157,0317640,19187
7158,0315983,11093
7160,0340855,504
7161,0349205,11007
7162,0159365,2289
7163,0338337,9620
7164,0316396,10601
7165,0335013,52036
7167,0304229,13433
7168,0287963,35712
7169,0360139,14844
7170,0332712,26710
7171,0364930,37088
7173,0343135,5966
7175,0329691,10718
7177,0368913,14757
7178,0071577,11034
7179,0104181,25095
7181,0059712,30080
7182,0060636,52867
7183,0066449,42599
7184,0061089,65012
7186,0101625,27465
7190,0065911,131313
7191,0103827,34151
7193,0098987,9548
7195,0043503,26712
7196,0042727,1882
7198,0093737,17258
7199,0323633,34681
7201,0310924,6277
7202,0222812,11429
7205,0073906,14815
7206,0050706,427
7207,0054469,43049
7208,0033553,3022
7209,0046487,778
7210,0038762,3088
7211,0043915,23152
7212,0041498,23567
7213,0061581,102057
7214,0050599,52367
7215,0037382,22584
7216,0033717,27725
7217,0039302,16227
7218,0036244,980
7219,0033149,16933
7220,0087718,42094
7221,0022268,26884
7223,0042369,18995
7225,0076578,5205
7227,0061122,38606
7228,0104009,14239
7230,0060980,21779
7234,0047528,405
7235,0296042,9696
7236,0072730,4917
7237,0074777,37774
7247,0062803,11708
7248,0290879,27329
7249,0067589,42514
7250,0066193,20444
7251,0105810,17736
7253,0018033,82283
7254,0289879,1954
7255,0335559,13476
7256,0379557,11194
7258,0314498,13505
7259,0365957,14114
7261,0337579,21301
7263,0349825,14292
7265,0309987,1278
7274,0073282,29473
7275,0072351,29464
7277,0106185,91390
7280,0068284,30566
7283,0088213,18446
7285,0328538,11023
7287,0075161,92298
7291,0110867,51049
7292,0086955,11221
7293,0343660,1824
7294,0361925,16784
7297,0323872,11083
7299,0329388,337
7301,0042619,43376
7303,0052738,2576
7304,0074121,22561
7305,0090738,19345
7307,0089153,12775
7308,0089421,9838
7310,0091828,2099
7311,0031385,42852
7312,0060420,40454
7314,0301777,20032
7315,0312329,8842
7316,0361467,11132
7317,0356150,9352
7318,0335345,615
7320,0338096,10677
7321,0315297,13572
7323,0301357,338
7324,0317648,2023
7325,0335438,9384
7326,0258816,25935
7327,0060827,797
7334,0074554,1723
7335,0046187,25955
7340,0089393,24548
7343,0210389,37044
7345,0358349,17047
7346,0265208,10591
7347,0363988,1586
7348,0360009,11169
7349,0317842,49689
7352,0329767,156
7354,0107473,10433
7357,0050839,43236
7360,0363547,924
7361,0338013,38
7362,0364045,11081
7364,0332658,16941
7365,0351461,1720
7366,0300051,9541
7367,0335245,5516
7368,0354766,20304
7369,0331632,11024
7371,0276919,553
7372,0277941,10544
7373,0167190,1487
7374,0299172,13700
7375,0337697,11137
7376,0351977,11358
7377,0301976,13573
7378,0359517,19084
7379,0318974,10733
7380,0327679,14442
7381,0327247,2122
7382,0326977,25300
7386,0049833,6844
7387,0077402,923
7389,0060782,3591
7391,0074923,26176
7393,0090036,78364
7394,0059797,10338
7395,0042327,33839
7396,0070644,133919
7397,0058930,95548
7398,0044410,50549
7405,0045094,34082
7406,0031322,22999
7407,0041098,20278
7410,0086058,12239
7413,0342508,45862
7414,0079219,65066
7415,0076301,42228
7416,0073766,16561
7417,0104550,54655
7418,0259182,70779
7419,0088680,10843
7420,0058725,2098
7437,0345074,15673
7438,0378194,393
7439,0330793,7220
7440,0380615,33823
7444,0337563,10096
7445,0328107,9509
7448,0326856,10710
7449,0335121,11058
7450,0323033,11141
7451,0377092,10625
7453,0363282,11025
7454,0338526,7131
7457,0349169,16428
7458,0332452,652
7459,0293007,8440
7460,0379217,883
7474,0065488,34377
7475,0330802,20375
7478,0094089,42015
7479,0036515,68440
7481,0089092,11864
7482,0070034,9461
7484,0065780,132
7487,0099762,17993
7493,0051077,28285
7502,0185906,191903
7505,0108906,22137
7521,0188055,5247
7523,0099409,31676
7560,0058083,502
7566,0088650,20561
7569,0062512,667
7570,0086034,700
7571,0045564,21594
7572,0243664,26976
7573,0086006,36670
7577,0073822,44864
7578,0031647,31993
7579,0032943,43818
7580,0049474,28290
7581,0041386,24650
7582,0036230,55086
7583,0034890,43525
7584,0035567,20640
7585,0048673,50363
7586,0076734,633
7587,0062229,5511
7613,0103251,41003
7614,0048445,13936
7616,0086984,11507
7617,0073636,17538
7618,0103939,10435
7619,0056241,1162
7624,0105327,14684
7625,0138467,58467
7626,0103016,10261
7627,0119434,163869
7636,0105217,13937
7638,0033436,29601
7646,0259153,14980
7647,0105017,26670
7648,0144688,44047
7649,0120711,10940
7650,0063285,31965
7669,0112130,164721
7675,0036696,19463
7697,0050861,24012
7698,0078966,988
7700,0046268,204
7701,0100050,9356
7702,0037536,32430
7703,0076941,42231
7704,0090927,16113
7705,0045012,33575
7706,0020640,13913
7707,0102011,17956
7708,0061391,18209
7713,0034587,25508
7714,0061439,18978
7716,0087635,27171
7720,0073012,12310
7724,0094033,27786
7725,0110725,9624
7726,0169639,95514
7727,0087951,37296
7728,0038854,25736
7743,0089114,9872
7745,0107617,19552
7748,0059592,2786
7751,0033105,50271
7753,0207805,26133
7756,0029850,10235
7757,0057197,11533
7759,0086022,1394
7762,0080297,140207
7763,0120522,781
7764,0079082,13553
7766,0050613,3777
7772,0039066,44098
7774,0064708,37437
7782,0108171,9545
7786,0187859,28030
7787,0048729,16514
7789,0328802,1926
7790,0080461,31112
7791,0099850,11060
7792,0071970,17365
7802,0080120,11474
7809,0162625,49320
7810,0146455,10916
7811,0146247,10921
7812,0121804,10941
7817,0070948,4923
7820,0053976,11656
7821,0053935,16284
7822,0046085,25009
7826,0039808,40092
7827,0284978,10133
7831,0031047,14589
7832,0037365,14594
7833,0034172,14590
7834,0027260,14588
7835,0039853,14595
7836,0066580,9459
7839,0033852,20644
7840,0031398,24965
7841,0287839,192936
7842,0142032,876
7844,0106936,17653
7845,0114720,11069
7846,0259685,10829
7847,0089789,19425
7879,0300274,57946
7881,0023694,26860
7882,0060841,29049
7883,0036027,27130
7888,0061791,22682
7889,0070518,11577
7890,0051849,42402
7891,0058700,21159
7894,0067140,336
7895,0071249,11942
7896,0056412,36206
7897,0065446,23330
7898,0068786,5927
7899,0072913,49636
7900,0065738,3075
7901,0057128,30137
7916,0052847,43096
7919,0040979,25858
7920,0075936,14262
7922,0068341,33357
7923,0076637,21948
7924,0041699,30368
7925,0051808,1059
7926,0057565,12493
7930,0105121,13122
7932,0235327,14273
7933,0038777,26940
7934,0086637,11030
7935,0074147,29454
7938,0057358,29455
7939,0055499,11602
7941,0048641,11700
7943,0038669,14638
7944,0058404,14703
7946,0062185,3547
7947,0088322,41089
7948,0080140,42179
7951,0100260,20481
7954,0069048,5485
7976,0209077,7090
7980,0075784,5902
7981,0338564,10775
7982,0365376,4552
7983,0087003,12762
7990,0079813,26326
7991,0072856,13282
7993,0052655,22642
8007,0105191,22627
8008,0046807,18283
8009,0051911,33731
8011,0343168,14108
8012,0199683,4291
8013,0282593,20718
8014,0374546,113
8015,0064806,28476
8016,0068638,5916
8019,0308379,12205
8024,0108327,27804
8033,0060522,3001
8039,0065051,11574
8041,0105103,62383
8042,0070379,203
8043,0107247,38749
8044,0023042,29740
8045,0093137,10652
8056,0060490,26268
8057,0056541,33632
8062,0285728,25853
8069,0077360,42201
8093,0192657,10355
8094,0047849,14554
8118,0099399,19086
8119,0090888,15392
8121,0366532,41277
8122,0088925,108059
8124,0104697,54715
8125,0018455,631
8127,0280674,23855
8128,0092593,1786
8131,0243508,210937
8132,0104346,16219
8134,0353014,14258
8147,0062794,29146
8153,0049456,29592
8154,0053779,439
8157,0193253,823
8158,0102820,20289
8167,0026174,16905
8169,0092494,11548
8183,0085478,38291
8187,0043880,41204
8188,0047445,20532
8189,0054494,2546
8190,0057840,42791
8191,0064030,22522
8194,0048973,40478
8195,0053619,5165
8196,0065466,5722
8197,0052893,5544
8199,0046478,14696
8201,0101373,51515
8206,0024368,32652
8207,0069947,4909
8208,0038873,56135
8225,0100258,19185
8227,0031252,73194
8228,0022111,28257
8232,0032617,20643
8235,0014429,22596
8236,0049949,36786
8238,0067350,27459
8239,0055601,4497
8253,0079833,15371
8254,0106307,11044
8256,0024481,31526
8258,0212879,27601
8259,0077696,16214
8261,0075612,41662
8263,0041944,33738
8265,0068615,18274
8266,0087957,13763
8268,0107843,10498
8270,0100112,11796
8272,0065593,31675
8273,0104545,4507
8275,0017765,34847
8291,0061075,4879
8293,0105706,41779
8294,0049815,61048
8302,0021890,42814
8327,0330229,870
8329,0043041,96255
8330,0054152,25495
8331,0033874,26319
8334,0068421,15573
8336,0035019,39871
8337,0046816,10178
8338,0039192,16391
8340,0079116,10734
8341,0040662,10949
8360,0298148,809
8361,0319262,435
8362,0350028,4599
8363,0367085,12657
8364,0367790,28219
8366,0332375,13193
8368,0304141,673
8369,0297284,16617
8370,0363226,246
8371,0296572,2789
8372,0356634,8920
8373,0327162,9890
8375,0391225,26254
8376,0374900,8193
8377,0103976,47821
8378,0101746,26142
8379,0085461,42122
8381,0034746,27017
8382,0093175,35151
8383,0314431,21544
8384,0030386,43846
8385,0055100,40894
8387,0110857,11546
8388,0064893,59427
8391,0077235,18387
8392,0089160,71125
8397,0105150,41774
8399,0045317,24004
8400,0094331,46976
8401,0031022,17481
8404,0031448,27118
8405,0063759,18333
8407,0066090,42345
8410,0047542,18398
8422,0034946,53779
8424,0020827,80708
8444,0092752,21793
8446,0041841,18712
8450,0027300,37658
8451,0047885,26516
8452,0077942,110598
8453,0139388,44388
8455,0119561,113290
8456,0065889,26451
8458,0039040,54568
8459,0041452,28571
8460,0038116,27686
8461,0036777,123665
8462,0046963,43336
8463,0040495,62000
8464,0390521,9372
8465,0033774,41495
8477,0056119,662
8481,0032851,43805
8482,0037988,16559
8483,0061420,44695
8484,0053114,31217
8485,0196069,8341
8486,0031067,36488
8487,0054188,19414
8488,0070689,60595
8491,0042041,15794
8492,0044008,13188
8493,0100133,12651
8494,0059037,886
8495,0204137,9791
8496,0067549,27554
8499,0078111,26973
8501,0091209,9542
8502,0044030,17820
8503,0044760,26175
8507,0022913,136
8512,0075222,10970
8518,0020641,42812
8520,0104073,20676
8521,0022835,3019
8522,0032828,29353
8524,0047086,17761
8526,0327437,10204
8527,0319531,3515
8528,0364725,9472
8529,0362227,594
8530,0377752,8981
8531,0381707,12153
8532,0348593,1944
8533,0332280,11036
8534,0338512,1997
8535,0352277,15237
8540,0037522,19096
8542,0028772,11939
8571,0064100,26520
8572,0026641,43897
8575,0243135,24908
8576,0339230,9256
8580,0099851,23378
8581,0168122,3293
8582,0104810,36947
8583,0037604,54028
8584,0037865,17645
8586,0035272,57684
8588,0250468,14365
8589,0098437,29383
8591,0087910,10606
8593,0104573,16136
8595,0061678,42407
8596,0078163,6081
8600,0029870,13696
8604,0152930,2330
8607,0388473,13398
8609,0014341,701
8610,0086873,10631
8611,0039370,43466
8612,0036098,2202
8613,0040884,76076
8614,0093693,10780
8615,0023194,3484
8616,0045586,19590
